# E  sum  T1  T2  T3 ...
 -1.6166   0.0410   0.0136   0.0136   0.0138
 -1.5916   0.0406   0.0135   0.0135   0.0137
 -1.5666   0.0403   0.0134   0.0134   0.0136
 -1.5415   0.0400   0.0132   0.0132   0.0135
 -1.5165   0.0397   0.0131   0.0131   0.0134
 -1.4915   0.0394   0.0130   0.0130   0.0133
 -1.4665   0.0391   0.0129   0.0129   0.0132
 -1.4414   0.0389   0.0129   0.0129   0.0132
 -1.4164   0.0387   0.0128   0.0128   0.0131
 -1.3914   0.0385   0.0127   0.0127   0.0131
 -1.3664   0.0384   0.0127   0.0127   0.0130
 -1.3413   0.0382   0.0126   0.0126   0.0130
 -1.3163   0.0381   0.0126   0.0126   0.0130
 -1.2913   0.0381   0.0125   0.0125   0.0130
 -1.2663   0.0381   0.0125   0.0125   0.0130
 -1.2412   0.0381   0.0125   0.0125   0.0131
 -1.2162   0.0381   0.0125   0.0125   0.0131
 -1.1912   0.0382   0.0125   0.0125   0.0132
 -1.1662   0.0384   0.0125   0.0125   0.0133
 -1.1411   0.0385   0.0126   0.0126   0.0134
 -1.1161   0.0388   0.0126   0.0126   0.0136
 -1.0911   0.0391   0.0127   0.0127   0.0138
 -1.0661   0.0394   0.0127   0.0127   0.0140
 -1.0410   0.0399   0.0128   0.0128   0.0142
 -1.0160   0.0404   0.0129   0.0129   0.0145
 -0.9910   0.0410   0.0131   0.0131   0.0148
 -0.9660   0.0417   0.0132   0.0132   0.0152
 -0.9409   0.0425   0.0134   0.0134   0.0157
 -0.9159   0.0434   0.0136   0.0136   0.0162
 -0.8909   0.0445   0.0138   0.0138   0.0169
 -0.8659   0.0458   0.0141   0.0141   0.0176
 -0.8408   0.0472   0.0144   0.0144   0.0184
 -0.8158   0.0488   0.0147   0.0147   0.0194
 -0.7908   0.0507   0.0151   0.0151   0.0205
 -0.7658   0.0529   0.0155   0.0155   0.0218
 -0.7407   0.0552   0.0160   0.0160   0.0232
 -0.7157   0.0579   0.0166   0.0166   0.0248
 -0.6907   0.0608   0.0172   0.0172   0.0264
 -0.6657   0.0639   0.0179   0.0179   0.0281
 -0.6406   0.0671   0.0187   0.0187   0.0296
 -0.6156   0.0702   0.0196   0.0196   0.0309
